14:28:58 INFO  manager.ApplicationManager - Tests start on Chrome
14:29:06 INFO  tests.TestBase - Method registrationNegativeNameBlank is started
14:29:06 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
14:29:11 INFO  manager.TestNgListener - Test registrationNegativeNameBlank started
14:29:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
14:29:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
14:29:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
14:29:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
14:29:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
14:29:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
14:29:11 INFO  manager.WdListener - Start searching element ---> By.cssSelector: div.checkbox-container
14:29:12 INFO  manager.WdListener - Element with locator ---> By.cssSelector: div.checkbox-container is found
14:29:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
14:29:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
14:29:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //h1[contains(text(),'failed')]
14:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //h1[contains(text(),'failed')] is found
14:29:13 INFO  manager.TestNgListener - Test registrationNegativeNameBlank successful
14:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
14:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
14:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
14:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
14:29:13 INFO  tests.TestBase - ================================================================
