22:47:34 INFO  manager.ApplicationManager - Tests start on Chrome
22:47:36 INFO  tests.TestBase - Method registrationNegativeWrongPassword is started
22:47:36 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
22:47:41 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword started
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.cssSelector: label[for='terms-of-use']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.cssSelector: label[for='terms-of-use'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[contains(text(),'Password must')]
22:47:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[contains(text(),'Password must')] is found
22:47:41 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword successful
22:47:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
22:47:46 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
22:47:46 INFO  tests.TestBase - ================================================================
