21:29:06 INFO  manager.ApplicationManager - Tests start on Chrome
21:29:08 INFO  tests.TestBase - Method registrationNegativeWrongEmail is started
21:29:08 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
21:29:13 INFO  manager.TestNgListener - Test registrationNegativeWrongEmail started
21:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
21:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
21:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
21:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
21:29:13 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
21:29:13 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
21:29:14 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
21:29:14 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
21:29:14 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[.='Wrong email format']
21:29:14 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[.='Wrong email format'] is found
21:29:14 INFO  manager.TestNgListener - Test registrationNegativeWrongEmail successful
21:29:14 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
21:29:15 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
21:29:15 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
21:29:15 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
21:29:15 INFO  tests.TestBase - ================================================================
