15:48:10 INFO  manager.ApplicationManager - Tests start on Chrome
15:49:06 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
15:49:06 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
15:49:06 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
15:49:06 INFO  tests.TestBase - ================================================================
15:49:06 INFO  tests.TestBase - Method loginPositiveTestThreeDTO is started
15:49:06 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:06 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:06 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:06 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:06 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
15:49:07 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
15:49:07 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
15:49:07 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
15:49:07 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
15:49:07 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
15:49:07 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
15:49:07 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
15:49:12 INFO  tests.TestBase - ================================================================
15:49:12 INFO  tests.TestBase - Method loginPositiveTestThreeDTO is started
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
15:49:12 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
15:49:12 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
15:49:17 INFO  tests.TestBase - ================================================================
15:49:17 INFO  tests.TestBase - Method loginPositiveTestThreeDTO is started
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
15:49:17 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
15:49:17 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
15:49:18 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
15:49:18 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
15:49:23 INFO  tests.TestBase - ================================================================
15:49:23 INFO  tests.TestBase - Method loginPositiveTestTwo is started
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
15:49:23 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
15:49:23 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
15:49:28 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
15:49:28 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
15:49:28 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
15:49:28 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
15:49:28 INFO  tests.TestBase - ================================================================
